onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
ACASXU_run2a_2_6_batch_2000_converted,prop_1,random,stable,19,unsat,1.6,unsat,6.4,unsat,6.4,unsat,6.6,unsat,7.1,unsat,7.4,unsat,8.0,unsat,9.6,unsat,10.3,unsat,10.6,unsat,11.1
ACASXU_run2a_2_7_batch_2000_converted,prop_1,random,stable,15,unsat,1.7,unsat,21.3,unsat,22.3,unsat,20.7,unsat,21.9,unsat,23.2,unsat,33.9,unsat,33.0,unsat,36.4,unsat,38.7,unsat,44.0
ACASXU_run2a_2_8_batch_2000_converted,prop_1,random,stable,13,unsat,1.7,unsat,13.9,unsat,14.2,unsat,14.3,unsat,14.6,unsat,16.3,unsat,20.5,unsat,14.8,unsat,17.8,unsat,20.2,unsat,24.8
ACASXU_run2a_2_9_batch_2000_converted,prop_1,random,stable,11,unsat,1.8,unsat,14.8,unsat,15.0,unsat,14.3,unsat,13.9,unsat,14.6,unsat,19.6,unsat,18.8,unsat,21.8,unsat,23.3,unsat,24.2
ACASXU_run2a_3_1_batch_2000_converted,prop_1,random,stable,32,unsat,1.5,unsat,42.1,unsat,43.4,unsat,43.7,unsat,48.1,unsat,61.05,unsat,66.84,unsat,73.16,unsat,74.97,unsat,76.8,unsat,86.88
ACASXU_run2a_3_2_batch_2000_converted,prop_1,random,stable,27,unsat,1.6,unsat,20.5,unsat,19.4,unsat,20.1,unsat,20.1,unsat,21.8,unsat,28.1,unsat,28.9,unsat,35.5,unsat,42.1,unsat,46.2
ACASXU_run2a_3_3_batch_2000_converted,prop_1,random,stable,28,unsat,1.5,unsat,34.9,error,-1,error,-1,error,-1,error,-1,error,-1,error,-1,error,-1,error,-1,error,-1
ACASXU_run2a_3_4_batch_2000_converted,prop_1,random,stable,28,unsat,1.5,unsat,16.8,unsat,17.6,unsat,17.9,unsat,18.1,unsat,21.7,unsat,25.4,unsat,26.8,unsat,29.5,unsat,31.7,unsat,37.5
ACASXU_run2a_3_5_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,21.0,unsat,21.0,unsat,19.7,unsat,22.3,unsat,23.6,unsat,25.5,unsat,26.4,unsat,30.4,unsat,31.1,unsat,30.5
ACASXU_run2a_3_6_batch_2000_converted,prop_1,random,stable,25,unsat,1.7,unsat,17.4,unsat,17.1,unsat,17.3,unsat,19.3,unsat,19.9,unsat,22.2,unsat,20.1,unsat,19.5,unsat,23.5,unsat,26.4
ACASXU_run2a_3_7_batch_2000_converted,prop_1,random,stable,13,unsat,1.7,unsat,6.8,unsat,7.6,unsat,6.9,unsat,7.0,unsat,8.0,unsat,7.9,unsat,7.3,unsat,8.8,unsat,8.7,unsat,8.7
ACASXU_run2a_3_8_batch_2000_converted,prop_1,random,stable,17,unsat,1.7,unsat,15.1,unsat,15.4,unsat,15.4,unsat,15.8,unsat,17.7,unsat,24.0,unsat,21.2,unsat,22.2,unsat,23.6,unsat,26.1
ACASXU_run2a_3_9_batch_2000_converted,prop_1,random,stable,14,unsat,1.7,unsat,8.7,unsat,8.7,unsat,8.5,unsat,8.8,unsat,10.4,unsat,10.6,unsat,10.0,unsat,11.6,unsat,11.5,unsat,11.9
ACASXU_run2a_4_1_batch_2000_converted,prop_1,random,stable,29,unsat,1.6,unsat,91.92,unsat,96.75,unsat,95.02,unsat,101.58,unsat,117.34,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150
ACASXU_run2a_4_2_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,40.5,unsat,42.7,unsat,40.8,unsat,42.4,unsat,51.6,unsat,61.29,unsat,67.83,unsat,77.98,unsat,89.1,unsat,96.04
ACASXU_run2a_4_3_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,22.9,unsat,21.9,unsat,22.5,unsat,23.9,unsat,31.2,unsat,31.8,unsat,37.3,unsat,40.0,unsat,42.1,unsat,46.0
ACASXU_run2a_4_4_batch_2000_converted,prop_1,random,stable,30,unsat,1.5,unsat,15.9,unsat,16.4,unsat,16.3,unsat,16.0,unsat,16.5,unsat,22.1,unsat,24.5,unsat,30.2,unsat,31.3,unsat,36.2
ACASXU_run2a_4_5_batch_2000_converted,prop_1,random,stable,25,unsat,1.6,unsat,18.7,unsat,18.4,unsat,18.5,unsat,18.6,unsat,18.2,unsat,21.3,unsat,21.3,unsat,25.4,unsat,26.6,unsat,30.1
ACASXU_run2a_4_6_batch_2000_converted,prop_1,random,stable,17,unsat,2.1,unsat,14.5,unsat,15.6,unsat,15.6,unsat,15.1,unsat,18.4,unsat,19.3,unsat,16.8,unsat,17.0,unsat,19.0,unsat,20.3
ACASXU_run2a_4_7_batch_2000_converted,prop_1,random,stable,17,unsat,1.7,unsat,9.1,unsat,9.7,unsat,9.4,unsat,9.8,unsat,9.6,unsat,10.5,unsat,12.1,unsat,12.4,unsat,14.1,unsat,15.7
ACASXU_run2a_4_8_batch_2000_converted,prop_1,random,stable,16,unsat,1.7,unsat,5.8,unsat,5.9,unsat,5.9,unsat,6.1,unsat,6.5,unsat,6.4,unsat,7.5,unsat,7.3,unsat,7.6,unsat,7.6
ACASXU_run2a_4_9_batch_2000_converted,prop_1,random,stable,11,unsat,2.5,unsat,26.9,unsat,26.2,unsat,27.8,unsat,31.8,unsat,31.4,unsat,34.1,unsat,41.7,unsat,100.37,unsat,44.7,unsat,45.5
ACASXU_run2a_5_1_batch_2000_converted,prop_1,random,stable,32,unsat,1.6,unsat,33.4,unsat,33.0,unsat,31.5,unsat,31.6,unsat,37.9,unsat,46.2,unsat,47.6,unsat,53.3,unsat,65.35,unsat,79.05
ACASXU_run2a_5_2_batch_2000_converted,prop_1,random,stable,33,unsat,1.6,unsat,58.6,unsat,56.4,unsat,54.5,unsat,56.6,unsat,64.44,unsat,80.76,unsat,99.53,unsat,105.4,unsat,113.23,unsat,136.55
ACASXU_run2a_5_3_batch_2000_converted,prop_1,random,stable,20,unsat,1.6,unsat,8.7,unsat,8.9,unsat,9.6,unsat,9.2,unsat,9.7,unsat,15.8,unsat,15.5,unsat,20.0,unsat,22.2,unsat,25.0
ACASXU_run2a_5_4_batch_2000_converted,prop_1,random,stable,33,unsat,1.5,unsat,12.2,unsat,12.8,unsat,13.1,unsat,13.5,unsat,14.5,unsat,16.9,unsat,18.0,unsat,19.5,unsat,19.4,unsat,21.6
ACASXU_run2a_5_5_batch_2000_converted,prop_1,random,stable,25,unsat,1.6,unsat,13.8,unsat,14.4,unsat,14.4,unsat,14.1,unsat,18.1,unsat,20.8,unsat,19.4,unsat,23.9,unsat,24.0,unsat,24.7
ACASXU_run2a_5_6_batch_2000_converted,prop_1,random,stable,14,unsat,1.7,unsat,12.9,unsat,13.4,unsat,13.4,unsat,14.0,unsat,14.7,unsat,15.4,unsat,16.5,unsat,18.3,unsat,18.6,unsat,20.1
ACASXU_run2a_5_7_batch_2000_converted,prop_1,random,stable,12,unsat,1.7,unsat,5.8,unsat,6.2,unsat,5.7,unsat,6.4,unsat,6.7,unsat,7.8,unsat,8.2,unsat,8.4,unsat,9.8,unsat,10.1
ACASXU_run2a_5_8_batch_2000_converted,prop_1,random,stable,16,unsat,1.7,unsat,8.6,unsat,8.6,unsat,9.0,unsat,9.2,unsat,10.8,unsat,10.9,unsat,11.9,unsat,12.3,unsat,13.6,unsat,14.5
ACASXU_run2a_5_9_batch_2000_converted,prop_1,random,stable,15,unsat,1.8,unsat,11.8,unsat,12.0,unsat,12.0,unsat,12.9,unsat,13.4,unsat,14.5,unsat,17.1,unsat,19.5,unsat,21.2,unsat,20.5
ACASXU_run2a_1_1_batch_2000_converted,prop_2,random,stable,32,unsat,1.6,unsat,34.9,unsat,37.5,unsat,36.6,unsat,35.1,unsat,44.8,unsat,60.78,unsat,62.74,timeout,150,timeout,150,unsat,89.68
ACASXU_run2a_1_2_batch_2000_converted,prop_2,random,stable,24,sat,1.6,sat,1.8,sat,1.7,sat,1.8,sat,1.8,sat,2.0,sat,1.7,sat,1.9,sat,1.8,sat,1.7,sat,2.1
ACASXU_run2a_1_3_batch_2000_converted,prop_2,random,stable,23,sat,1.6,sat,2.9,sat,57.5,sat,2.5,sat,2.1,sat,2.0,sat,2.9,sat,16.5,sat,22.1,sat,3.7,sat,2.7
ACASXU_run2a_1_4_batch_2000_converted,prop_2,random,stable,26,sat,1.5,sat,1.8,sat,1.9,sat,1.7,sat,1.8,sat,1.8,sat,2.1,sat,2.2,sat,1.7,sat,1.8,sat,1.7
ACASXU_run2a_1_5_batch_2000_converted,prop_2,random,stable,28,sat,1.5,sat,1.7,sat,1.7,sat,8.7,sat,20.0,sat,9.4,sat,2.7,sat,3.1,error,-1,sat,21.7,sat,31.8
ACASXU_run2a_1_6_batch_2000_converted,prop_2,random,stable,24,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,error,-1
ACASXU_run2a_1_7_batch_2000_converted,prop_2,random,stable,27,unsat,1.6,unsat,50.2,unsat,49.6,unsat,54.7,unsat,55.3,unsat,60.77,unsat,64.83,unsat,72.04,error,-1,unsat,82.79,unsat,80.82
ACASXU_run2a_1_8_batch_2000_converted,prop_2,random,stable,29,unsat,1.7,unsat,59.4,unsat,58.0,unsat,58.8,unsat,58.3,unsat,59.7,unsat,62.67,unsat,76.38,error,-1,timeout,150,timeout,150
ACASXU_run2a_1_9_batch_2000_converted,prop_2,random,stable,25,unsat,1.6,unsat,80.78,unsat,81.27,unsat,84.19,unsat,81.43,unsat,99.71,unsat,117.49,unsat,111.52,unsat,144.57,timeout,150,timeout,150
ACASXU_run2a_2_1_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_2_batch_2000_converted,prop_2,random,stable,23,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_3_batch_2000_converted,prop_2,random,stable,29,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_2_4_batch_2000_converted,prop_2,random,stable,30,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_5_batch_2000_converted,prop_2,random,stable,23,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_6_batch_2000_converted,prop_2,random,stable,19,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7
ACASXU_run2a_2_7_batch_2000_converted,prop_2,random,stable,15,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.6
ACASXU_run2a_2_8_batch_2000_converted,prop_2,random,stable,13,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_9_batch_2000_converted,prop_2,random,stable,11,sat,1.5,sat,61.17,sat,1.7,sat,2.0,sat,1.9,sat,2.0,sat,1.9,sat,1.8,sat,2.1,sat,1.9,sat,2.0
ACASXU_run2a_3_1_batch_2000_converted,prop_2,random,stable,32,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_2_batch_2000_converted,prop_2,random,stable,27,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.8,sat,2.0,sat,2.6
ACASXU_run2a_3_3_batch_2000_converted,prop_2,random,stable,28,unsat,4.4,timeout,150,timeout,150,timeout,150,error,-1,timeout,150,error,-1,timeout,150,timeout,150,timeout,150,error,-1
ACASXU_run2a_3_4_batch_2000_converted,prop_2,random,stable,28,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_5_batch_2000_converted,prop_2,random,stable,26,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_3_6_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_7_batch_2000_converted,prop_2,random,stable,13,sat,1.6,sat,1.7,sat,1.7,sat,1.9,sat,1.8,sat,1.7,sat,1.8,sat,1.8,sat,1.7,sat,1.8,sat,1.8
ACASXU_run2a_3_8_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_9_batch_2000_converted,prop_2,random,stable,14,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_4_1_batch_2000_converted,prop_2,random,stable,29,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_4_2_batch_2000_converted,prop_2,random,stable,26,unsat,5.8,error,-1,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150,error,-1,error,-1,error,-1,timeout,150
ACASXU_run2a_4_3_batch_2000_converted,prop_2,random,stable,26,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_4_batch_2000_converted,prop_2,random,stable,30,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_4_5_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_4_6_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_7_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_8_batch_2000_converted,prop_2,random,stable,16,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_4_9_batch_2000_converted,prop_2,random,stable,11,sat,1.5,sat,1.6,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,timeout,150
ACASXU_run2a_5_1_batch_2000_converted,prop_2,random,stable,32,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_2_batch_2000_converted,prop_2,random,stable,33,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_3_batch_2000_converted,prop_2,random,stable,20,sat,1.6,sat,2.2,sat,4.5,sat,12.3,sat,8.4,sat,3.9,sat,1.9,sat,3.0,sat,3.3,sat,2.0,sat,3.1
ACASXU_run2a_5_4_batch_2000_converted,prop_2,random,stable,33,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_5_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_5_6_batch_2000_converted,prop_2,random,stable,14,sat,1.5,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.7
ACASXU_run2a_5_7_batch_2000_converted,prop_2,random,stable,12,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6
ACASXU_run2a_5_8_batch_2000_converted,prop_2,random,stable,16,sat,1.6,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.6
ACASXU_run2a_5_9_batch_2000_converted,prop_2,random,stable,15,sat,1.5,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_1_1_batch_2000_converted,prop_3,random,stable,41,unsat,1.5,error,-1,timeout,150,timeout,150,timeout,150,unsat,147.24,timeout,150,error,-1,timeout,150,timeout,150,timeout,150
ACASXU_run2a_1_2_batch_2000_converted,prop_3,random,stable,42,unsat,1.5,unsat,7.3,unsat,7.2,unsat,7.2,unsat,7.5,unsat,7.4,unsat,8.8,unsat,8.2,unsat,8.8,unsat,9.6,unsat,10.0
ACASXU_run2a_1_3_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,error,-1,error,-1,unsat,48.2,unsat,52.7,unsat,58.4,unsat,73.44,unsat,67.72,error,-1,error,-1,error,-1
ACASXU_run2a_1_4_batch_2000_converted,prop_3,random,stable,42,unsat,1.5,unsat,1.8,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_1_5_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.8
ACASXU_run2a_1_6_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_1_7_batch_2000_converted,prop_3,random,stable,42,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_1_8_batch_2000_converted,prop_3,random,stable,43,sat,1.5,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.6
ACASXU_run2a_1_9_batch_2000_converted,prop_3,random,stable,45,sat,1.5,sat,1.6,sat,1.6,sat,1.6,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_2_1_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,3.0,unsat,2.8,unsat,2.7,unsat,2.8,unsat,2.9,unsat,3.1,unsat,3.2,unsat,3.1,unsat,3.5,unsat,3.9
ACASXU_run2a_2_2_batch_2000_converted,prop_3,random,stable,47,unsat,1.5,error,-1,unsat,4.0,unsat,3.7,unsat,3.6,unsat,3.7,unsat,4.2,unsat,4.4,unsat,4.9,unsat,6.0,unsat,6.1
ACASXU_run2a_2_3_batch_2000_converted,prop_3,random,stable,44,unsat,1.5,unsat,2.5,unsat,2.5,unsat,2.3,unsat,2.6,unsat,2.5,unsat,2.6,unsat,2.8,unsat,3.0,unsat,2.8,unsat,3.0
ACASXU_run2a_2_4_batch_2000_converted,prop_3,random,stable,45,sat,0.831,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6
ACASXU_run2a_2_5_batch_2000_converted,prop_3,random,stable,43,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_2_6_batch_2000_converted,prop_3,random,stable,44,unsat,1.5,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_2_7_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6
ACASXU_run2a_2_8_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_2_9_batch_2000_converted,prop_3,random,stable,44,sat,0.802,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.6
ACASXU_run2a_3_1_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_2_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,6.1,unsat,6.6,unsat,6.6,unsat,7.4,unsat,7.3,unsat,9.7,unsat,10.0,unsat,12.6,unsat,11.6,unsat,12.2
ACASXU_run2a_3_3_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.9,unsat,1.9,unsat,2.1,unsat,1.9
ACASXU_run2a_3_4_batch_2000_converted,prop_3,random,stable,41,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_5_batch_2000_converted,prop_3,random,stable,47,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_6_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7
ACASXU_run2a_3_7_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7
ACASXU_run2a_3_8_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
