onnx,vnnlib,strategy,mask,n_splits,original_r,original_t,0.001_r,0.001_t,0.01_r,0.01_t,0.1_r,0.1_t,0.2_r,0.2_t,0.4_r,0.4_t,0.8_r,0.8_t,1.0_r,1.0_t,2.0_r,2.0_t,4.0_r,4.0_t,8.0_r,8.0_t
ACASXU_run2a_2_9_batch_2000_converted,prop_1,random,stable,11,unsat,1.8,unsat,14.2,unsat,14.5,unsat,14.2,unsat,15.4,unsat,16.5,unsat,16.9,unsat,19.2,unsat,21.2,unsat,21.5,unsat,24.0
ACASXU_run2a_3_1_batch_2000_converted,prop_1,random,stable,32,unsat,1.6,unsat,72.34,unsat,73.67,unsat,69.27,unsat,78.2,unsat,77.35,unsat,110.41,unsat,115.46,unsat,112.82,timeout,150,timeout,150
ACASXU_run2a_3_2_batch_2000_converted,prop_1,random,stable,27,unsat,1.5,unsat,19.0,unsat,18.0,unsat,18.6,unsat,19.9,unsat,23.4,unsat,30.3,unsat,33.5,unsat,37.8,unsat,37.6,unsat,48.1
ACASXU_run2a_3_3_batch_2000_converted,prop_1,random,stable,28,unsat,1.6,unsat,25.7,unsat,26.5,unsat,26.7,unsat,27.2,unsat,29.8,unsat,31.4,unsat,38.6,unsat,38.4,unsat,42.6,unsat,43.6
ACASXU_run2a_3_4_batch_2000_converted,prop_1,random,stable,28,unsat,1.6,unsat,16.3,unsat,17.6,unsat,16.6,unsat,19.6,unsat,21.1,unsat,22.1,unsat,24.0,unsat,27.0,unsat,30.8,unsat,32.7
ACASXU_run2a_3_5_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,34.3,unsat,34.5,unsat,36.0,unsat,33.9,unsat,33.7,unsat,37.7,unsat,42.3,unsat,53.2,unsat,55.7,unsat,58.6
ACASXU_run2a_3_6_batch_2000_converted,prop_1,random,stable,25,unsat,1.8,unsat,18.8,unsat,19.1,unsat,17.8,unsat,20.8,unsat,20.7,unsat,22.5,unsat,20.8,unsat,21.3,unsat,23.1,unsat,26.0
ACASXU_run2a_3_7_batch_2000_converted,prop_1,random,stable,13,unsat,1.7,unsat,7.8,unsat,8.1,unsat,9.1,unsat,8.9,unsat,8.7,unsat,9.0,unsat,10.3,unsat,10.3,unsat,10.1,unsat,10.3
ACASXU_run2a_3_8_batch_2000_converted,prop_1,random,stable,17,unsat,1.7,unsat,19.3,unsat,18.9,unsat,17.7,unsat,22.0,unsat,21.0,unsat,26.7,unsat,23.4,unsat,24.3,unsat,28.4,unsat,29.7
ACASXU_run2a_3_9_batch_2000_converted,prop_1,random,stable,14,unsat,1.6,unsat,16.9,unsat,16.0,unsat,16.9,unsat,17.5,unsat,18.0,unsat,19.0,unsat,22.3,unsat,26.0,unsat,27.0,unsat,29.6
ACASXU_run2a_4_1_batch_2000_converted,prop_1,random,stable,29,unsat,1.7,unsat,102.09,unsat,105.07,unsat,96.71,unsat,107.76,unsat,147.33,timeout,150,timeout,150,timeout,150,timeout,150,timeout,150
ACASXU_run2a_4_2_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,28.9,unsat,28.4,unsat,28.5,unsat,30.1,unsat,33.5,unsat,41.9,unsat,48.8,unsat,51.9,unsat,55.7,unsat,64.65
ACASXU_run2a_4_3_batch_2000_converted,prop_1,random,stable,26,unsat,1.6,unsat,31.2,unsat,28.3,unsat,29.1,unsat,30.3,unsat,31.6,unsat,38.2,unsat,42.6,unsat,51.8,unsat,62.88,unsat,71.22
ACASXU_run2a_4_4_batch_2000_converted,prop_1,random,stable,30,unsat,1.5,unsat,19.4,unsat,20.4,unsat,20.9,unsat,20.6,unsat,24.2,unsat,28.0,unsat,32.6,unsat,37.0,unsat,41.3,unsat,46.3
ACASXU_run2a_4_5_batch_2000_converted,prop_1,random,stable,25,unsat,1.7,unsat,28.6,unsat,29.1,unsat,29.5,unsat,30.1,unsat,33.2,unsat,39.2,unsat,33.8,unsat,38.9,unsat,47.5,unsat,48.9
ACASXU_run2a_4_6_batch_2000_converted,prop_1,random,stable,17,unsat,2.1,unsat,16.0,unsat,14.6,unsat,15.5,unsat,14.9,unsat,16.4,unsat,16.6,unsat,19.1,unsat,20.3,unsat,22.2,unsat,22.8
ACASXU_run2a_4_7_batch_2000_converted,prop_1,random,stable,17,unsat,1.8,unsat,8.9,unsat,8.7,unsat,9.2,unsat,9.5,unsat,9.1,unsat,9.4,unsat,10.8,unsat,12.5,unsat,13.8,unsat,14.1
ACASXU_run2a_4_8_batch_2000_converted,prop_1,random,stable,16,unsat,1.7,unsat,5.3,unsat,5.4,unsat,5.4,unsat,5.2,unsat,6.1,unsat,6.7,unsat,5.8,unsat,5.7,unsat,6.3,unsat,6.9
ACASXU_run2a_4_9_batch_2000_converted,prop_1,random,stable,11,unsat,2.4,unsat,25.2,unsat,27.2,unsat,25.6,unsat,29.3,unsat,35.5,unsat,37.8,unsat,37.8,unsat,40.9,unsat,44.5,unsat,43.8
ACASXU_run2a_5_1_batch_2000_converted,prop_1,random,stable,32,unsat,1.5,unsat,33.1,unsat,32.0,unsat,30.6,unsat,30.1,unsat,37.4,unsat,45.4,unsat,47.3,unsat,50.1,unsat,50.5,unsat,63.67
ACASXU_run2a_5_2_batch_2000_converted,prop_1,random,stable,33,unsat,1.6,unsat,41.4,unsat,40.2,unsat,40.4,unsat,40.7,unsat,41.7,unsat,55.6,unsat,64.31,unsat,71.43,unsat,78.97,unsat,84.43
ACASXU_run2a_5_3_batch_2000_converted,prop_1,random,stable,20,unsat,1.6,unsat,11.4,unsat,11.4,unsat,11.2,unsat,11.1,unsat,12.3,unsat,16.0,unsat,20.4,unsat,21.9,unsat,26.4,unsat,28.9
ACASXU_run2a_5_4_batch_2000_converted,prop_1,random,stable,33,unsat,1.6,unsat,12.7,unsat,13.0,unsat,13.1,unsat,14.2,unsat,14.3,unsat,17.2,unsat,19.3,unsat,19.9,unsat,22.6,unsat,24.2
ACASXU_run2a_5_5_batch_2000_converted,prop_1,random,stable,25,unsat,1.6,unsat,29.6,unsat,33.0,unsat,31.7,unsat,31.4,unsat,34.4,unsat,40.0,unsat,45.7,unsat,55.7,unsat,56.9,unsat,60.31
ACASXU_run2a_5_6_batch_2000_converted,prop_1,random,stable,14,unsat,1.7,unsat,10.8,unsat,11.5,unsat,10.9,unsat,12.5,unsat,13.8,unsat,14.9,unsat,14.0,unsat,14.3,unsat,16.6,unsat,17.4
ACASXU_run2a_5_7_batch_2000_converted,prop_1,random,stable,12,unsat,1.7,unsat,6.0,unsat,5.8,unsat,5.8,unsat,5.9,unsat,5.7,unsat,6.9,unsat,7.2,unsat,8.2,unsat,9.7,unsat,10.1
ACASXU_run2a_5_8_batch_2000_converted,prop_1,random,stable,16,unsat,1.8,unsat,10.4,unsat,10.6,unsat,10.4,unsat,10.9,unsat,11.5,unsat,13.4,unsat,11.2,unsat,13.9,unsat,14.2,unsat,14.7
ACASXU_run2a_5_9_batch_2000_converted,prop_1,random,stable,15,unsat,1.8,unsat,11.9,unsat,12.5,unsat,12.5,unsat,12.8,unsat,12.5,unsat,16.4,timeout,150,unsat,22.2,unsat,22.8,unsat,25.2
ACASXU_run2a_1_1_batch_2000_converted,prop_2,random,stable,32,unsat,1.6,unsat,39.4,unsat,37.7,unsat,38.5,unsat,37.0,unsat,43.2,unsat,66.7,unsat,58.7,unsat,74.02,unsat,83.0,unsat,92.33
ACASXU_run2a_1_2_batch_2000_converted,prop_2,random,stable,24,sat,1.5,sat,1.8,sat,1.8,sat,2.4,sat,2.1,sat,1.8,sat,1.8,sat,1.8,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_1_3_batch_2000_converted,prop_2,random,stable,23,sat,1.6,sat,30.6,sat,26.7,sat,21.8,sat,17.5,sat,19.6,sat,45.1,sat,39.8,sat,33.0,error,-1,sat,7.8
ACASXU_run2a_1_4_batch_2000_converted,prop_2,random,stable,26,sat,1.6,sat,1.7,sat,2.0,sat,1.9,sat,1.8,sat,1.8,sat,1.8,sat,1.8,sat,2.6,sat,1.9,sat,1.9
ACASXU_run2a_1_5_batch_2000_converted,prop_2,random,stable,28,sat,1.6,sat,1.7,sat,1.7,sat,44.8,sat,15.6,sat,1.9,sat,46.0,sat,2.0,error,-1,sat,8.1,sat,68.41
ACASXU_run2a_1_6_batch_2000_converted,prop_2,random,stable,24,sat,1.6,sat,2.2,sat,2.1,sat,1.9,sat,3.1,sat,3.8,sat,2.5,sat,3.5,sat,1.8,sat,1.9,sat,2.2
ACASXU_run2a_1_7_batch_2000_converted,prop_2,random,stable,27,unsat,1.6,error,-1,unsat,55.9,unsat,54.5,unsat,54.4,unsat,54.9,unsat,71.69,unsat,63.9,timeout,150,unsat,85.77,unsat,97.03
ACASXU_run2a_1_8_batch_2000_converted,prop_2,random,stable,29,unsat,1.7,error,-1,unsat,58.1,unsat,56.6,unsat,56.1,unsat,60.04,unsat,60.79,unsat,77.71,unsat,86.57,unsat,87.26,timeout,150
ACASXU_run2a_1_9_batch_2000_converted,prop_2,random,stable,25,unsat,1.6,unsat,74.8,unsat,74.29,unsat,78.05,unsat,77.13,unsat,75.73,unsat,93.85,unsat,83.67,unsat,91.77,unsat,129.81,unsat,132.81
ACASXU_run2a_2_1_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_2_batch_2000_converted,prop_2,random,stable,23,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_3_batch_2000_converted,prop_2,random,stable,29,sat,1.5,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_2_4_batch_2000_converted,prop_2,random,stable,30,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_5_batch_2000_converted,prop_2,random,stable,23,sat,1.5,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6
ACASXU_run2a_2_6_batch_2000_converted,prop_2,random,stable,19,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_7_batch_2000_converted,prop_2,random,stable,15,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_8_batch_2000_converted,prop_2,random,stable,13,sat,1.5,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_2_9_batch_2000_converted,prop_2,random,stable,11,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.8,sat,1.7,sat,1.7,sat,1.8,sat,61.16
ACASXU_run2a_3_1_batch_2000_converted,prop_2,random,stable,32,sat,1.5,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6
ACASXU_run2a_3_2_batch_2000_converted,prop_2,random,stable,27,sat,1.5,sat,1.7,sat,1.8,sat,1.8,sat,1.8,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.8,sat,2.3
ACASXU_run2a_3_3_batch_2000_converted,prop_2,random,stable,28,unsat,4.4,error,-1,error,-1,error,-1,error,-1,error,-1,error,-1,timeout,150,error,-1,timeout,150,timeout,150
ACASXU_run2a_3_4_batch_2000_converted,prop_2,random,stable,28,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6
ACASXU_run2a_3_5_batch_2000_converted,prop_2,random,stable,26,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_6_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_3_7_batch_2000_converted,prop_2,random,stable,13,sat,1.6,sat,1.8,sat,1.8,sat,1.8,sat,1.9,sat,1.8,sat,1.9,sat,1.8,sat,1.8,sat,1.8,sat,1.7
ACASXU_run2a_3_8_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.6,sat,1.8,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_3_9_batch_2000_converted,prop_2,random,stable,14,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6
ACASXU_run2a_4_1_batch_2000_converted,prop_2,random,stable,29,sat,1.5,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.8
ACASXU_run2a_4_2_batch_2000_converted,prop_2,random,stable,26,unsat,5.7,timeout,150,timeout,150,error,-1,error,-1,timeout,150,error,-1,error,-1,timeout,150,timeout,150,error,-1
ACASXU_run2a_4_3_batch_2000_converted,prop_2,random,stable,26,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_4_batch_2000_converted,prop_2,random,stable,30,sat,1.5,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_4_5_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7
ACASXU_run2a_4_6_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_7_batch_2000_converted,prop_2,random,stable,17,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7
ACASXU_run2a_4_8_batch_2000_converted,prop_2,random,stable,16,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_4_9_batch_2000_converted,prop_2,random,stable,11,sat,1.5,sat,1.6,sat,1.6,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_1_batch_2000_converted,prop_2,random,stable,32,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_5_2_batch_2000_converted,prop_2,random,stable,33,sat,1.5,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6
ACASXU_run2a_5_3_batch_2000_converted,prop_2,random,stable,20,sat,1.6,sat,23.2,sat,3.1,sat,10.6,sat,2.7,sat,5.5,sat,3.7,sat,3.5,sat,2.0,sat,1.9,sat,1.8
ACASXU_run2a_5_4_batch_2000_converted,prop_2,random,stable,33,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_5_batch_2000_converted,prop_2,random,stable,25,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6
ACASXU_run2a_5_6_batch_2000_converted,prop_2,random,stable,14,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_5_7_batch_2000_converted,prop_2,random,stable,12,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.6,sat,1.6
ACASXU_run2a_5_8_batch_2000_converted,prop_2,random,stable,16,sat,1.5,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_5_9_batch_2000_converted,prop_2,random,stable,15,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7,sat,1.7
ACASXU_run2a_1_1_batch_2000_converted,prop_3,random,stable,41,unsat,1.5,unsat,105.38,unsat,96.37,error,-1,error,-1,error,-1,error,-1,error,-1,unsat,87.24,error,-1,error,-1
ACASXU_run2a_1_2_batch_2000_converted,prop_3,random,stable,42,unsat,1.6,unsat,9.1,unsat,8.6,unsat,8.5,unsat,8.6,unsat,9.3,unsat,9.6,unsat,11.3,unsat,12.6,unsat,12.8,unsat,12.8
ACASXU_run2a_1_3_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,error,-1,unsat,61.07,unsat,63.49,unsat,62.54,unsat,61.88,unsat,78.62,unsat,70.73,unsat,100.99,unsat,113.34,unsat,114.25
ACASXU_run2a_1_4_batch_2000_converted,prop_3,random,stable,42,unsat,1.5,unsat,1.7,unsat,1.8,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.8,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_1_5_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_1_6_batch_2000_converted,prop_3,random,stable,46,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_1_7_batch_2000_converted,prop_3,random,stable,42,sat,1.5,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.7,sat,1.6,sat,1.7
ACASXU_run2a_1_8_batch_2000_converted,prop_3,random,stable,43,sat,1.5,sat,1.7,sat,1.6,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.6,sat,1.7,sat,1.6
ACASXU_run2a_1_9_batch_2000_converted,prop_3,random,stable,45,sat,1.5,sat,1.7,sat,1.7,sat,1.6,sat,1.7,sat,1.7,sat,1.6,sat,1.6,sat,1.6,sat,1.7,sat,1.6
ACASXU_run2a_2_1_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,3.4,unsat,63.39,unsat,3.4,unsat,3.5,unsat,3.3,error,-1,unsat,4.1,unsat,4.5,unsat,4.7,unsat,5.0
ACASXU_run2a_2_2_batch_2000_converted,prop_3,random,stable,47,unsat,1.5,error,-1,unsat,3.7,unsat,3.7,unsat,3.7,unsat,4.2,unsat,4.5,unsat,4.4,unsat,5.4,unsat,5.7,unsat,6.1
ACASXU_run2a_2_3_batch_2000_converted,prop_3,random,stable,44,unsat,1.5,error,-1,unsat,2.3,unsat,2.4,unsat,2.5,unsat,2.3,unsat,2.5,unsat,2.6,unsat,2.7,unsat,3.1,unsat,3.1
ACASXU_run2a_2_4_batch_2000_converted,prop_3,random,stable,45,sat,0.821,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6
ACASXU_run2a_2_5_batch_2000_converted,prop_3,random,stable,43,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_2_6_batch_2000_converted,prop_3,random,stable,44,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6
ACASXU_run2a_2_7_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_2_8_batch_2000_converted,prop_3,random,stable,45,unsat,1.4,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_2_9_batch_2000_converted,prop_3,random,stable,44,sat,0.815,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.6,unsat,1.7
ACASXU_run2a_3_1_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.8
ACASXU_run2a_3_2_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,9.7,unsat,10.0,unsat,9.8,unsat,10.5,unsat,11.7,unsat,13.8,unsat,18.1,unsat,18.1,unsat,19.9,unsat,22.8
ACASXU_run2a_3_3_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.8,unsat,1.9,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.8,unsat,1.9,unsat,2.1,unsat,2.4,unsat,2.7
ACASXU_run2a_3_4_batch_2000_converted,prop_3,random,stable,41,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_5_batch_2000_converted,prop_3,random,stable,47,unsat,1.4,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_6_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_7_batch_2000_converted,prop_3,random,stable,46,unsat,1.5,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
ACASXU_run2a_3_8_batch_2000_converted,prop_3,random,stable,45,unsat,1.5,unsat,1.6,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7,unsat,1.7
